"FP0.6","TP0.6","FN0.6","TN0.6","FP0.7","TP0.7","FN0.7","TN0.7","FP0.8","TP0.8","FN0.8","TN0.8","FP0.9","TP0.9","FN0.9","TN0.9","FP0.62","TP0.62","FN0.62","TN0.62","FP0.72","TP0.72","FN0.72","TN0.72","FP0.82","TP0.82","FN0.82","TN0.82","FP0.92","TP0.92","FN0.92","TN0.92","FP0.63","TP0.63","FN0.63","TN0.63","FP0.73","TP0.73","FN0.73","TN0.73","FP0.83","TP0.83","FN0.83","TN0.83","FP0.93","TP0.93","FN0.93","TN0.93","FP0.64","TP0.64","FN0.64","TN0.64","FP0.74","TP0.74","FN0.74","TN0.74","FP0.84","TP0.84","FN0.84","TN0.84","FP0.94","TP0.94","FN0.94","TN0.94","FP0.65","TP0.65","FN0.65","TN0.65","FP0.75","TP0.75","FN0.75","TN0.75","FP0.85","TP0.85","FN0.85","TN0.85","FP0.95","TP0.95","FN0.95","TN0.95","S1","S2","S3","S4","S5"
1,3,2,994,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,27,4,1,968,27,4,1,968,27,4,1,968,27,4,1,968,3,2,3,992,3,1,4,992,1,1,4,994,0,1,4,995,1,2,3,994,1,2,3,994,0,2,3,995,0,2,3,995,0.180241012439017,0.825364387175515,0.914738407762868,0.393612440435045,0.231384099124283
0,1,4,995,0,1,4,995,0,0,5,995,0,0,5,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,23,4,1,972,23,4,1,972,23,4,1,972,23,4,1,972,1,1,4,994,1,1,4,994,0,1,4,995,0,1,4,995,2,1,4,993,2,1,4,993,1,1,4,994,0,1,4,995,0.317250259883206,0.816460738095069,0.902091154121172,0.4097711538521,0.236516594268815
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,33,3,2,962,32,3,2,963,32,3,2,963,32,3,2,963,2,3,2,993,0,3,2,995,0,3,2,995,0,3,2,995,2,0,5,993,0,0,5,995,0,0,5,995,0,0,5,995,0.174472242147241,0.798237253913646,0.934480096197579,0.299908778211443,0.200757294530692
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,16,5,0,979,16,5,0,979,16,5,0,979,16,5,0,979,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,1,2,3,994,1,2,3,994,0,2,3,995,0,2,3,995,0.191779203606527,0.73750664610472,0.840833374272853,0.324089764002274,0.241522587944741
1,3,2,994,0,3,2,995,0,2,3,995,0,2,3,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,28,4,1,967,28,4,1,967,28,4,1,967,28,4,1,967,3,2,3,992,1,2,3,994,0,2,3,995,0,1,4,995,1,0,5,994,0,0,5,995,0,0,5,995,0,0,5,995,0.153651653469398,0.701812878979558,0.916587619986379,0.277653537077264,0.17249839481857
0,1,4,995,0,0,5,995,0,0,5,995,0,0,5,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,26,4,1,969,26,4,1,969,26,4,1,969,26,4,1,969,1,2,3,994,1,2,3,994,0,2,3,995,0,2,3,995,5,0,5,990,2,0,5,993,0,0,5,995,0,0,5,995,0.358798977403936,0.748486179168144,0.912744630371654,0.438097604602025,0.220421405137369
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,14,4,1,981,14,4,1,981,14,4,1,981,14,4,1,981,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,1,1,4,994,0,1,4,995,0,1,4,995,0,1,4,995,0.209499944026799,0.713899673770802,0.80877650195204,0.420617188556514,0.192475751725646
0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,26,5,0,969,26,5,0,969,26,5,0,969,26,5,0,969,1,1,4,994,0,1,4,995,0,1,4,995,0,1,4,995,1,2,3,994,0,2,3,995,0,1,4,995,0,1,4,995,0.188523740203345,0.77188398075564,0.929236235162313,0.344974565949314,0.20664388620532
0,1,4,995,0,1,4,995,0,1,4,995,0,0,5,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,28,4,1,967,28,4,1,967,28,4,1,967,28,4,1,967,1,1,4,994,0,1,4,995,0,1,4,995,0,1,4,995,1,1,4,994,1,1,4,994,1,1,4,994,0,0,5,995,0.26097510410177,0.754581234439791,0.909257950526703,0.398447436562842,0.227424257844124
2,2,3,993,1,2,3,994,0,2,3,995,0,2,3,995,1,2,3,994,1,2,3,994,1,2,3,994,1,2,3,994,40,3,2,955,40,3,2,955,40,3,2,955,40,3,2,955,2,2,3,993,1,2,3,994,1,2,3,994,1,2,3,994,2,0,5,993,2,0,5,993,1,0,5,994,1,0,5,994,0.157536895731199,0.7305710949469,0.968309390697719,0.270132693425271,0.222539136734061
