"FP0.6","TP0.6","FN0.6","TN0.6","FP0.7","TP0.7","FN0.7","TN0.7","FP0.8","TP0.8","FN0.8","TN0.8","FP0.9","TP0.9","FN0.9","TN0.9","FP0.62","TP0.62","FN0.62","TN0.62","FP0.72","TP0.72","FN0.72","TN0.72","FP0.82","TP0.82","FN0.82","TN0.82","FP0.92","TP0.92","FN0.92","TN0.92","FP0.63","TP0.63","FN0.63","TN0.63","FP0.73","TP0.73","FN0.73","TN0.73","FP0.83","TP0.83","FN0.83","TN0.83","FP0.93","TP0.93","FN0.93","TN0.93","FP0.64","TP0.64","FN0.64","TN0.64","FP0.74","TP0.74","FN0.74","TN0.74","FP0.84","TP0.84","FN0.84","TN0.84","FP0.94","TP0.94","FN0.94","TN0.94","FP0.65","TP0.65","FN0.65","TN0.65","FP0.75","TP0.75","FN0.75","TN0.75","FP0.85","TP0.85","FN0.85","TN0.85","FP0.95","TP0.95","FN0.95","TN0.95","S1","S2","S3","S4","S5"
0,1,4,995,0,1,4,995,0,1,4,995,0,0,5,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,26,5,0,969,26,5,0,969,26,5,0,969,26,5,0,969,2,3,2,993,1,3,2,994,1,3,2,994,1,3,2,994,2,3,2,993,1,3,2,994,1,2,3,994,0,2,3,995,0.543567850135724,0.734125161058697,0.874153588436821,0.544854784699657,0.259660104241307
1,4,1,994,1,4,1,994,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,0,4,1,995,19,5,0,976,19,5,0,976,19,5,0,976,19,5,0,976,1,4,1,994,1,4,1,994,1,4,1,994,1,4,1,994,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0.280838472153609,0.723469236648275,0.817114596034464,0.555568511470104,0.269198791033409
0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,30,5,0,965,30,5,0,965,30,5,0,965,30,5,0,965,2,3,2,993,2,3,2,993,0,3,2,995,0,3,2,995,3,0,5,992,0,0,5,995,0,0,5,995,0,0,5,995,0.31628262551132,0.75425235087411,0.907501765751026,0.452492996980916,0.192358790598231
0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,2,3,995,0,2,3,995,0,2,3,995,0,2,3,995,14,5,0,981,14,5,0,981,14,5,0,981,14,5,0,981,3,3,2,992,3,3,2,992,2,2,3,993,0,2,3,995,3,1,4,992,2,1,4,993,0,1,4,995,0,1,4,995,0.384629435209998,0.849477536295475,0.775979136368259,0.494778740664771,0.219523895975578
0,1,4,995,0,1,4,995,0,1,4,995,0,0,5,995,0,4,1,995,0,4,1,995,0,4,1,995,0,3,2,995,22,5,0,973,22,5,0,973,22,5,0,973,22,5,0,973,0,5,0,995,0,5,0,995,0,5,0,995,0,4,1,995,0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0.380509933778813,0.7470647269262,0.849977439191822,0.392504910498636,0.219240760272961
0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,0,4,1,995,0,3,2,995,0,3,2,995,0,3,2,995,18,5,0,977,18,5,0,977,18,5,0,977,17,5,0,978,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,3,0,5,992,2,0,5,993,1,0,5,994,1,0,5,994,0.411929407858247,0.740813695300207,0.822230372445019,0.666479670120531,0.201547997810223
0,1,4,995,0,0,5,995,0,0,5,995,0,0,5,995,0,4,1,995,0,4,1,995,0,4,1,995,0,3,2,995,19,4,1,976,19,4,1,976,19,4,1,976,19,4,1,976,2,4,1,993,0,4,1,995,0,4,1,995,0,4,1,995,1,1,4,994,1,1,4,994,1,1,4,994,0,0,5,995,0.4633152384142,0.724245954644022,0.8187274255473,0.444313606551015,0.193642009952991
0,2,3,995,0,2,3,995,0,1,4,995,0,1,4,995,0,3,2,995,0,3,2,995,0,2,3,995,0,2,3,995,20,5,0,975,20,5,0,975,20,5,0,975,20,5,0,975,2,4,1,993,2,4,1,993,0,4,1,995,0,4,1,995,3,1,4,992,1,1,4,994,0,1,4,995,0,1,4,995,0.357651077082482,0.792799792799794,0.84246380475444,0.439466995396276,0.211760668696436
0,1,4,995,0,1,4,995,0,1,4,995,0,1,4,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,18,5,0,977,18,5,0,977,18,5,0,977,18,5,0,977,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,3,2,3,992,0,2,3,995,0,2,3,995,0,1,4,995,0.476503986241764,0.735935290341617,0.816524480189635,0.554149743126354,0.236386629831363
0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,30,5,0,965,30,5,0,965,30,5,0,965,30,5,0,965,2,3,2,993,2,3,2,993,2,3,2,993,1,3,2,994,1,0,5,994,0,0,5,995,0,0,5,995,0,0,5,995,0.231704811439941,0.766344674300723,0.898486606097746,0.498416500078518,0.169797160711348
0,2,3,995,0,2,3,995,0,2,3,995,0,1,4,995,0,3,2,995,0,3,2,995,0,3,2,995,0,2,3,995,16,5,0,979,16,5,0,979,16,5,0,979,16,5,0,979,0,3,2,995,0,3,2,995,0,3,2,995,0,3,2,995,3,3,2,992,2,3,2,993,1,1,4,994,0,1,4,995,0.402649026255895,0.770979391499421,0.80509387052535,0.537310484419473,0.242852694431473
